transaction_id,timestamp,customer_id,product_id,product_category,quantity,price,discount,payment_method,customer_age,customer_gender,customer_location,total_amount
TXN100745,2025-02-14 10:33:00,CUST8896,PROD-9197-NX,Smart Home,3,150.58,0.23,Buy Now Pay Later,54,Other,Reykjavik,347.84
TXN100746,2025-01-20 23:20:00,CUST9107,PROD-9179-NX,Pet Tech,3,691.59,0.25,Cryptocurrency,62,Female,Austin,1556.08
TXN100747,2025-01-25 20:14:00,CUST6235,PROD-9625-NX,Electric Scooters,3,326.46,0.18,Cryptocurrency,56,Non-binary,Cape Town,803.09
TXN100748,2025-02-09 16:05:00,CUST5506,PROD-9876-NX,Electric Scooters,1,1156.44,0.03,UPI,49,Female,Austin,1121.75
TXN100749,2025-02-14 04:54:00,CUST8690,PROD-9654-NX,Wearable Health,3,593.17,0.15,Wallet,34,Other,Osaka,1512.58
TXN100750,2025-01-03 15:24:00,CUST5847,PROD-9918-NX,Wearable Health,4,972.04,0.02,Virtual Card,52,Female,Osaka,3810.4
TXN100751,2025-02-05 09:28:00,CUST7813,PROD-9415-NX,Electric Scooters,4,671.52,0.12,Wallet,54,Other,Osaka,2363.75
TXN100752,2025-01-31 14:17:00,CUST5690,PROD-9846-NX,Electric Scooters,1,76.01,0.12,Buy Now Pay Later,36,Male,Reykjavik,66.89
TXN100753,2025-03-02 21:10:00,CUST9133,PROD-9437-NX,3D Printing,3,768.95,0.02,Wallet,61,Male,Osaka,2260.71
TXN100754,2025-03-03 19:36:00,CUST6413,PROD-9527-NX,3D Printing,3,1142.9,0.1,Buy Now Pay Later,46,Other,Austin,3085.83
TXN100755,2025-02-06 19:14:00,CUST5320,PROD-9335-NX,Wearable Health,3,731.89,0.03,Wallet,24,Female,Cape Town,2129.8
TXN100756,2025-03-07 21:59:00,CUST7029,PROD-9088-NX,Wearable Health,5,987.55,0.24,UPI,45,Male,Austin,3752.69
TXN100757,2025-01-16 00:32:00,CUST8586,PROD-9410-NX,Pet Tech,2,1063.94,0.28,Buy Now Pay Later,26,Non-binary,Reykjavik,1532.07
TXN100758,2025-02-12 13:01:00,CUST8599,PROD-9685-NX,Wearable Health,5,292.99,0.02,UPI,45,Non-binary,Cape Town,1435.65
TXN100759,2025-01-12 14:48:00,CUST9293,PROD-9097-NX,Smart Home,2,274.15,0.29,UPI,23,Other,Cape Town,389.29
TXN100760,2025-02-26 15:20:00,CUST9282,PROD-9189-NX,3D Printing,3,742.9,0.16,Wallet,46,Male,Austin,1872.11
TXN100761,2025-02-18 14:48:00,CUST9995,PROD-9143-NX,Smart Home,3,507.96,0.09,Virtual Card,34,Male,Cape Town,1386.73
TXN100762,2025-01-03 10:54:00,CUST6300,PROD-9488-NX,Pet Tech,5,1011.84,0.02,UPI,33,Non-binary,Berlin,4958.02
TXN100763,2025-02-05 20:45:00,CUST7981,PROD-9331-NX,Wearable Health,5,1082.53,0.15,Cryptocurrency,40,Other,Cape Town,4600.75
TXN100764,2025-02-23 21:00:00,CUST8054,PROD-9958-NX,Wearable Health,2,440.27,0.24,Wallet,48,Female,Osaka,669.21
TXN100765,2025-02-21 08:55:00,CUST7317,PROD-9254-NX,Smart Home,4,303.32,0.21,Cryptocurrency,20,Female,Berlin,958.49
TXN100766,2025-03-02 08:20:00,CUST8173,PROD-9006-NX,Electric Scooters,2,942.12,0.02,Wallet,38,Male,Cape Town,1846.56
TXN100767,2025-01-03 11:12:00,CUST8348,PROD-9267-NX,Wearable Health,5,347.9,0.02,Cryptocurrency,43,Non-binary,Cape Town,1704.71
TXN100768,2025-01-08 15:23:00,CUST7771,PROD-9392-NX,Electric Scooters,5,991.57,0.12,Cryptocurrency,53,Male,Cape Town,4362.91
TXN100769,2025-02-28 12:06:00,CUST9897,PROD-9241-NX,Wearable Health,1,522.89,0.09,Cryptocurrency,59,Female,Osaka,475.83
TXN100770,2025-02-09 00:19:00,CUST5428,PROD-9457-NX,Electric Scooters,5,809.37,0.07,Buy Now Pay Later,54,Female,Berlin,3763.57
TXN100771,2025-01-13 08:26:00,CUST7741,PROD-9771-NX,Electric Scooters,1,137.25,0.08,Cryptocurrency,39,Other,Cape Town,126.27
TXN100772,2025-02-12 00:35:00,CUST5539,PROD-9273-NX,3D Printing,4,758.03,0.24,UPI,59,Other,Cape Town,2304.41
TXN100773,2025-01-17 12:59:00,CUST7700,PROD-9976-NX,Pet Tech,2,555.83,0.28,UPI,29,Female,Berlin,800.4
TXN100774,2025-01-05 13:50:00,CUST5774,PROD-9337-NX,3D Printing,2,714.26,0.12,Virtual Card,59,Non-binary,Reykjavik,1257.1
TXN100775,2025-01-24 16:19:00,CUST9570,PROD-9309-NX,3D Printing,1,222.42,0.27,Virtual Card,30,Female,Osaka,162.37
TXN100776,2025-02-04 12:09:00,CUST8166,PROD-9596-NX,Smart Home,2,890.83,0.1,Virtual Card,28,Female,Reykjavik,1603.49
TXN100777,2025-01-30 19:06:00,CUST7327,PROD-9740-NX,Electric Scooters,5,1038.79,0.14,Buy Now Pay Later,33,Other,Berlin,4466.8
TXN100778,2025-01-20 06:22:00,CUST7064,PROD-9586-NX,Smart Home,3,279.67,0.07,Buy Now Pay Later,25,Other,Austin,780.28
TXN100779,2025-02-11 09:18:00,CUST9937,PROD-9011-NX,Electric Scooters,1,137.46,0.19,Cryptocurrency,57,Other,Berlin,111.34
TXN100780,2025-01-30 18:00:00,CUST6231,PROD-9267-NX,3D Printing,2,52.78,0.29,Cryptocurrency,57,Other,Osaka,74.95
TXN100781,2025-01-31 17:16:00,CUST7730,PROD-9669-NX,Pet Tech,1,779.32,0.18,Wallet,62,Non-binary,Austin,639.04
TXN100782,2025-03-11 06:55:00,CUST5667,PROD-9368-NX,3D Printing,1,738.34,0.11,Cryptocurrency,19,Female,Berlin,657.12
TXN100783,2025-02-04 12:12:00,CUST9773,PROD-9709-NX,Pet Tech,3,667.37,0.19,Wallet,47,Female,Cape Town,1621.71
TXN100784,2025-01-26 07:51:00,CUST6158,PROD-9241-NX,Wearable Health,5,297.54,0.04,Cryptocurrency,47,Non-binary,Cape Town,1428.19
TXN100785,2025-03-10 10:47:00,CUST7865,PROD-9063-NX,Pet Tech,1,484.31,0.27,UPI,29,Male,Osaka,353.55
TXN100786,2025-02-08 08:55:00,CUST7541,PROD-9683-NX,Pet Tech,2,723.51,0.15,Buy Now Pay Later,27,Male,Cape Town,1229.97
TXN100787,2025-01-23 23:05:00,CUST8210,PROD-9121-NX,Wearable Health,4,608.7,0.13,Virtual Card,61,Male,Austin,2118.28
TXN100788,2025-01-08 10:55:00,CUST6056,PROD-9476-NX,Electric Scooters,1,1185.65,0.18,Buy Now Pay Later,28,Other,Berlin,972.23
TXN100789,2025-02-12 19:24:00,CUST9874,PROD-9314-NX,Pet Tech,1,185.32,0.19,Wallet,32,Male,Osaka,150.11
TXN100790,2025-01-02 18:20:00,CUST5694,PROD-9163-NX,Smart Home,3,841.79,0.02,Wallet,33,Female,Cape Town,2474.86
TXN100791,2025-03-10 04:16:00,CUST7536,PROD-9415-NX,Wearable Health,5,500.07,0.2,Buy Now Pay Later,34,Male,Cape Town,2000.28
TXN100792,2025-02-19 02:22:00,CUST9578,PROD-9702-NX,Smart Home,4,528.13,0.07,UPI,43,Female,Cape Town,1964.64
TXN100793,2025-01-05 17:46:00,CUST8085,PROD-9514-NX,Electric Scooters,2,868.18,0.21,Buy Now Pay Later,19,Female,Reykjavik,1371.72
TXN100794,2025-02-01 20:30:00,CUST7690,PROD-9945-NX,3D Printing,4,838.61,0.25,UPI,29,Male,Cape Town,2515.83
TXN100795,2025-01-21 09:49:00,CUST6046,PROD-9916-NX,3D Printing,2,1189.73,0.24,Cryptocurrency,43,Female,Cape Town,1808.39
TXN100796,2025-03-01 04:15:00,CUST9312,PROD-9909-NX,Electric Scooters,5,175.86,0.17,Cryptocurrency,40,Non-binary,Cape Town,729.82
TXN100797,2025-01-07 05:53:00,CUST5765,PROD-9720-NX,3D Printing,2,147.33,0.16,Buy Now Pay Later,35,Male,Berlin,247.51
TXN100798,2025-03-01 07:46:00,CUST8468,PROD-9788-NX,Electric Scooters,3,876.1,0.04,Wallet,49,Male,Reykjavik,2523.17
TXN100799,2025-01-04 15:56:00,CUST9165,PROD-9318-NX,Pet Tech,3,704.6,0.23,Wallet,55,Male,Osaka,1627.63
TXN100800,2025-03-10 15:38:00,CUST7964,PROD-9706-NX,Electric Scooters,3,347.14,0.08,UPI,64,Non-binary,Osaka,958.11
TXN100801,2025-01-03 19:47:00,CUST5149,PROD-9120-NX,3D Printing,3,118.32,0.15,Buy Now Pay Later,20,Non-binary,Austin,301.72
TXN100802,2025-01-23 12:11:00,CUST7970,PROD-9654-NX,Smart Home,4,125.65,0.09,Wallet,55,Male,Berlin,457.37
TXN100803,2025-01-19 03:30:00,CUST7530,PROD-9938-NX,Wearable Health,5,1075.67,0.04,Buy Now Pay Later,20,Other,Osaka,5163.22
TXN100804,2025-01-02 20:31:00,CUST6476,PROD-9963-NX,Smart Home,2,250.44,0.19,UPI,47,Other,Osaka,405.71
TXN100805,2025-02-26 13:19:00,CUST6754,PROD-9302-NX,Smart Home,2,404.96,0.02,UPI,18,Female,Reykjavik,793.72
TXN100806,2025-01-14 20:53:00,CUST7799,PROD-9376-NX,Pet Tech,3,291.32,0.22,UPI,47,Other,Osaka,681.69
TXN100807,2025-01-22 17:06:00,CUST8983,PROD-9629-NX,Electric Scooters,3,442.12,0.1,Wallet,62,Other,Osaka,1193.72
TXN100808,2025-01-12 11:44:00,CUST6572,PROD-9226-NX,Smart Home,1,106.57,0.0,UPI,49,Male,Reykjavik,106.57
TXN100809,2025-02-13 02:30:00,CUST6855,PROD-9224-NX,Electric Scooters,5,634.9,0.15,Cryptocurrency,45,Male,Reykjavik,2698.32
TXN100810,2025-03-02 22:27:00,CUST6126,PROD-9980-NX,Wearable Health,4,104.44,0.01,UPI,38,Non-binary,Osaka,413.58
TXN100811,2025-01-11 09:53:00,CUST6269,PROD-9136-NX,Pet Tech,2,965.42,0.08,Cryptocurrency,63,Non-binary,Berlin,1776.37
TXN100812,2025-02-21 08:00:00,CUST5632,PROD-9489-NX,Pet Tech,1,299.61,0.21,Cryptocurrency,30,Male,Cape Town,236.69
TXN100813,2025-01-20 20:09:00,CUST7423,PROD-9156-NX,3D Printing,1,659.51,0.02,Virtual Card,44,Male,Cape Town,646.32
TXN100814,2025-02-12 07:52:00,CUST5828,PROD-9465-NX,Smart Home,2,1059.09,0.25,Buy Now Pay Later,53,Non-binary,Reykjavik,1588.63
TXN100815,2025-03-05 16:00:00,CUST9158,PROD-9765-NX,3D Printing,4,789.78,0.0,Virtual Card,24,Other,Reykjavik,3159.12
TXN100816,2025-01-24 07:46:00,CUST9421,PROD-9620-NX,Electric Scooters,1,651.23,0.07,Cryptocurrency,39,Non-binary,Austin,605.64
TXN100817,2025-02-03 13:51:00,CUST9313,PROD-9382-NX,Wearable Health,1,406.09,0.22,Buy Now Pay Later,27,Non-binary,Reykjavik,316.75
TXN100818,2025-01-16 06:32:00,CUST5309,PROD-9425-NX,Wearable Health,5,416.28,0.09,Wallet,56,Female,Austin,1894.07
TXN100819,2025-02-25 03:35:00,CUST7758,PROD-9718-NX,Electric Scooters,4,811.65,0.03,Wallet,32,Other,Berlin,3149.2
TXN100820,2025-02-25 06:33:00,CUST6073,PROD-9562-NX,3D Printing,1,1193.11,0.11,Buy Now Pay Later,32,Other,Austin,1061.87
TXN100821,2025-03-10 01:52:00,CUST9892,PROD-9934-NX,Smart Home,4,802.66,0.08,UPI,21,Female,Reykjavik,2953.79
TXN100822,2025-03-07 09:16:00,CUST8086,PROD-9482-NX,Wearable Health,2,680.4,0.25,UPI,49,Male,Austin,1020.6
TXN100823,2025-01-11 10:12:00,CUST6263,PROD-9775-NX,3D Printing,3,883.51,0.09,Cryptocurrency,40,Other,Austin,2411.98
TXN100824,2025-01-15 21:45:00,CUST6329,PROD-9550-NX,Electric Scooters,1,571.62,0.24,Cryptocurrency,23,Male,Austin,434.43
TXN100825,2025-01-29 07:28:00,CUST6481,PROD-9821-NX,Smart Home,5,95.67,0.27,Wallet,41,Male,Austin,349.2
TXN100826,2025-01-10 20:08:00,CUST6356,PROD-9680-NX,Electric Scooters,2,685.7,0.13,Buy Now Pay Later,37,Non-binary,Austin,1193.12
TXN100827,2025-02-22 16:09:00,CUST8585,PROD-9845-NX,3D Printing,4,1150.21,0.27,Cryptocurrency,54,Non-binary,Berlin,3358.61
TXN100828,2025-01-03 08:05:00,CUST5357,PROD-9223-NX,Smart Home,2,230.98,0.11,Wallet,37,Non-binary,Reykjavik,411.14
TXN100829,2025-01-29 09:28:00,CUST8365,PROD-9780-NX,3D Printing,1,835.76,0.29,Virtual Card,29,Non-binary,Austin,593.39
TXN100830,2025-02-22 09:50:00,CUST7984,PROD-9253-NX,3D Printing,4,261.1,0.03,Cryptocurrency,50,Other,Osaka,1013.07
TXN100831,2025-03-03 15:41:00,CUST6945,PROD-9696-NX,Pet Tech,3,654.6,0.21,Wallet,45,Male,Cape Town,1551.4
TXN100832,2025-02-04 03:52:00,CUST8638,PROD-9772-NX,Pet Tech,2,138.59,0.15,UPI,25,Male,Reykjavik,235.6
TXN100833,2025-02-06 02:30:00,CUST7334,PROD-9610-NX,Smart Home,1,554.19,0.12,Virtual Card,18,Male,Osaka,487.69
TXN100834,2025-03-07 01:58:00,CUST8677,PROD-9894-NX,Smart Home,5,913.49,0.19,Wallet,54,Male,Osaka,3699.63
TXN100835,2025-01-19 01:15:00,CUST6916,PROD-9806-NX,Wearable Health,4,433.4,0.21,Cryptocurrency,39,Non-binary,Cape Town,1369.54
TXN100836,2025-01-07 22:01:00,CUST9374,PROD-9083-NX,Smart Home,2,806.27,0.0,Wallet,23,Non-binary,Austin,1612.54
TXN100837,2025-02-23 21:27:00,CUST6959,PROD-9538-NX,Smart Home,2,959.65,0.05,Buy Now Pay Later,38,Non-binary,Austin,1823.33
TXN100838,2025-03-04 20:40:00,CUST7535,PROD-9457-NX,Wearable Health,3,1114.43,0.21,Cryptocurrency,49,Other,Austin,2641.2
TXN100839,2025-02-27 02:13:00,CUST8842,PROD-9540-NX,Electric Scooters,3,300.7,0.2,Virtual Card,52,Non-binary,Reykjavik,721.68
TXN100840,2025-01-23 02:30:00,CUST6589,PROD-9720-NX,Smart Home,5,494.2,0.29,UPI,32,Other,Reykjavik,1754.41
TXN100841,2025-01-10 06:36:00,CUST8013,PROD-9370-NX,Pet Tech,5,204.09,0.23,Buy Now Pay Later,22,Female,Osaka,785.75
TXN100842,2025-03-05 11:02:00,CUST9672,PROD-9079-NX,Wearable Health,1,1191.17,0.29,Wallet,63,Male,Berlin,845.73
TXN100843,2025-01-28 10:49:00,CUST8609,PROD-9939-NX,3D Printing,1,1114.23,0.21,Buy Now Pay Later,23,Non-binary,Osaka,880.24
TXN100844,2025-03-04 06:47:00,CUST8782,PROD-9577-NX,Smart Home,5,659.45,0.09,Buy Now Pay Later,42,Female,Cape Town,3000.5
TXN100845,2025-02-24 15:37:00,CUST7308,PROD-9114-NX,Pet Tech,5,1014.39,0.03,Cryptocurrency,63,Female,Cape Town,4919.79
TXN100846,2025-01-12 00:26:00,CUST8128,PROD-9063-NX,3D Printing,4,637.13,0.23,Cryptocurrency,57,Non-binary,Osaka,1962.36
TXN100847,2025-02-21 12:17:00,CUST9119,PROD-9848-NX,Smart Home,3,757.71,0.19,Virtual Card,46,Non-binary,Cape Town,1841.24
TXN100848,2025-01-04 17:43:00,CUST9320,PROD-9560-NX,3D Printing,1,129.72,0.01,Buy Now Pay Later,24,Female,Osaka,128.42
TXN100849,2025-02-01 14:28:00,CUST8429,PROD-9924-NX,Smart Home,3,912.44,0.11,Wallet,57,Other,Osaka,2436.21
TXN100850,2025-02-18 11:47:00,CUST6327,PROD-9517-NX,Wearable Health,3,175.06,0.29,Wallet,30,Other,Osaka,372.88
TXN100851,2025-02-08 23:48:00,CUST6635,PROD-9207-NX,3D Printing,5,995.63,0.15,Cryptocurrency,55,Other,Osaka,4231.43
TXN100852,2025-03-02 05:06:00,CUST9953,PROD-9586-NX,Smart Home,4,943.88,0.13,Virtual Card,35,Non-binary,Reykjavik,3284.7
TXN100853,2025-02-03 17:31:00,CUST6133,PROD-9549-NX,3D Printing,2,857.78,0.14,UPI,19,Male,Berlin,1475.38
TXN100854,2025-01-07 06:38:00,CUST7048,PROD-9153-NX,3D Printing,4,67.49,0.06,UPI,25,Non-binary,Cape Town,253.76
TXN100855,2025-02-16 01:17:00,CUST5427,PROD-9168-NX,Smart Home,4,381.18,0.11,Cryptocurrency,28,Non-binary,Berlin,1357.0
TXN100856,2025-02-28 22:34:00,CUST8936,PROD-9335-NX,3D Printing,3,334.16,0.11,Buy Now Pay Later,50,Non-binary,Berlin,892.21
TXN100857,2025-02-01 01:25:00,CUST8040,PROD-9874-NX,Smart Home,4,448.16,0.02,Wallet,55,Other,Berlin,1756.79
TXN100858,2025-01-02 03:38:00,CUST9542,PROD-9532-NX,3D Printing,1,127.98,0.23,Wallet,44,Female,Reykjavik,98.54
TXN100859,2025-02-08 05:37:00,CUST5840,PROD-9452-NX,Pet Tech,3,1125.93,0.12,Wallet,37,Male,Austin,2972.46
TXN100860,2025-02-14 14:51:00,CUST9226,PROD-9119-NX,Wearable Health,1,675.72,0.25,Buy Now Pay Later,29,Male,Berlin,506.79
TXN100861,2025-01-10 14:33:00,CUST6021,PROD-9696-NX,Pet Tech,2,383.99,0.26,Buy Now Pay Later,60,Other,Reykjavik,568.31
TXN100862,2025-02-09 11:02:00,CUST7335,PROD-9210-NX,Electric Scooters,3,491.45,0.06,Wallet,48,Other,Cape Town,1385.89
TXN100863,2025-02-02 23:12:00,CUST5687,PROD-9734-NX,Pet Tech,2,550.46,0.2,Buy Now Pay Later,44,Female,Austin,880.74
TXN100864,2025-02-27 20:27:00,CUST6313,PROD-9597-NX,Electric Scooters,3,730.7,0.14,Virtual Card,49,Other,Osaka,1885.21
TXN100865,2025-02-11 20:18:00,CUST7234,PROD-9500-NX,3D Printing,5,630.92,0.26,Virtual Card,27,Male,Austin,2334.4
TXN100866,2025-03-06 09:08:00,CUST8680,PROD-9093-NX,Electric Scooters,4,1105.29,0.06,Wallet,20,Other,Austin,4155.89
TXN100867,2025-01-14 22:12:00,CUST9205,PROD-9920-NX,Pet Tech,5,608.93,0.2,Virtual Card,62,Male,Cape Town,2435.72
TXN100868,2025-02-09 15:20:00,CUST6207,PROD-9522-NX,Smart Home,2,1190.79,0.18,Cryptocurrency,44,Female,Reykjavik,1952.9
TXN100869,2025-01-17 00:46:00,CUST8583,PROD-9456-NX,Wearable Health,4,1025.42,0.09,Wallet,52,Other,Cape Town,3732.53
TXN100870,2025-03-08 19:00:00,CUST5751,PROD-9828-NX,Wearable Health,3,270.0,0.04,Cryptocurrency,48,Male,Austin,777.6
TXN100871,2025-02-17 11:46:00,CUST6818,PROD-9056-NX,Wearable Health,4,1118.45,0.2,Buy Now Pay Later,32,Male,Austin,3579.04
TXN100872,2025-03-01 04:56:00,CUST8695,PROD-9464-NX,Pet Tech,1,161.73,0.22,UPI,33,Male,Reykjavik,126.15
TXN100873,2025-01-25 14:00:00,CUST7863,PROD-9135-NX,3D Printing,4,985.5,0.09,UPI,30,Male,Osaka,3587.22
TXN100874,2025-02-26 01:28:00,CUST5218,PROD-9525-NX,Pet Tech,1,472.23,0.19,Cryptocurrency,52,Non-binary,Osaka,382.51
TXN100875,2025-02-18 23:39:00,CUST8398,PROD-9425-NX,Smart Home,4,1056.62,0.12,Wallet,28,Non-binary,Berlin,3719.3
TXN100876,2025-02-14 00:12:00,CUST5436,PROD-9467-NX,Electric Scooters,1,1044.97,0.21,Wallet,38,Female,Berlin,825.53
TXN100877,2025-02-12 07:31:00,CUST8247,PROD-9577-NX,Pet Tech,2,971.96,0.06,Wallet,28,Other,Cape Town,1827.28
TXN100878,2025-02-09 15:31:00,CUST9112,PROD-9059-NX,Wearable Health,5,953.29,0.27,UPI,47,Other,Cape Town,3479.51
TXN100879,2025-03-08 12:57:00,CUST8063,PROD-9572-NX,Wearable Health,3,383.0,0.09,UPI,52,Non-binary,Reykjavik,1045.59
TXN100880,2025-02-23 22:16:00,CUST6931,PROD-9473-NX,Electric Scooters,4,120.08,0.11,Wallet,39,Male,Austin,427.48
TXN100881,2025-01-25 10:19:00,CUST8163,PROD-9688-NX,3D Printing,5,498.5,0.02,UPI,55,Other,Osaka,2442.65
TXN100882,2025-01-30 08:05:00,CUST5668,PROD-9826-NX,Pet Tech,3,228.89,0.03,Virtual Card,48,Non-binary,Reykjavik,666.07
TXN100883,2025-01-23 08:17:00,CUST8071,PROD-9315-NX,Smart Home,3,841.57,0.15,Wallet,31,Female,Osaka,2146.0
TXN100884,2025-01-08 21:19:00,CUST6839,PROD-9740-NX,Electric Scooters,1,431.67,0.08,Buy Now Pay Later,41,Other,Austin,397.14
TXN100885,2025-01-26 09:19:00,CUST5230,PROD-9022-NX,Wearable Health,2,1171.34,0.25,Cryptocurrency,49,Other,Austin,1757.01
TXN100886,2025-02-11 00:47:00,CUST7610,PROD-9405-NX,Pet Tech,2,778.14,0.0,Buy Now Pay Later,53,Non-binary,Reykjavik,1556.28
TXN100887,2025-01-23 04:43:00,CUST5811,PROD-9260-NX,Wearable Health,5,991.41,0.11,UPI,49,Female,Cape Town,4411.77
TXN100888,2025-03-10 07:26:00,CUST7746,PROD-9836-NX,Electric Scooters,2,180.72,0.1,Virtual Card,32,Other,Reykjavik,325.3
TXN100889,2025-02-12 07:10:00,CUST6196,PROD-9003-NX,Pet Tech,4,1037.87,0.01,Wallet,60,Other,Reykjavik,4109.97
TXN100890,2025-02-21 20:51:00,CUST6127,PROD-9763-NX,Electric Scooters,2,1109.24,0.04,Cryptocurrency,52,Female,Austin,2129.74
TXN100891,2025-02-25 13:17:00,CUST5313,PROD-9223-NX,Electric Scooters,5,597.3,0.12,Buy Now Pay Later,20,Non-binary,Reykjavik,2628.12
TXN100892,2025-03-02 19:40:00,CUST7350,PROD-9592-NX,Smart Home,2,737.35,0.15,UPI,33,Female,Osaka,1253.5
TXN100893,2025-02-04 11:54:00,CUST8870,PROD-9074-NX,Pet Tech,4,923.65,0.12,Virtual Card,22,Other,Osaka,3251.25
TXN100894,2025-01-31 14:52:00,CUST6136,PROD-9046-NX,Smart Home,1,230.44,0.16,UPI,38,Male,Cape Town,193.57
TXN100895,2025-01-03 14:41:00,CUST8842,PROD-9433-NX,3D Printing,5,615.52,0.18,Cryptocurrency,27,Other,Berlin,2523.63
TXN100896,2025-02-14 23:49:00,CUST8674,PROD-9352-NX,Electric Scooters,1,493.43,0.0,Virtual Card,36,Female,Reykjavik,493.43
TXN100897,2025-01-30 14:00:00,CUST5043,PROD-9717-NX,3D Printing,1,196.99,0.14,Cryptocurrency,42,Male,Reykjavik,169.41
TXN100898,2025-01-17 13:14:00,CUST5649,PROD-9065-NX,Pet Tech,1,456.85,0.29,Buy Now Pay Later,21,Non-binary,Cape Town,324.36
TXN100899,2025-02-14 09:04:00,CUST5155,PROD-9554-NX,Electric Scooters,3,105.1,0.16,Cryptocurrency,46,Male,Reykjavik,264.85
TXN100900,2025-01-20 07:22:00,CUST7096,PROD-9061-NX,Pet Tech,3,55.33,0.2,Buy Now Pay Later,36,Non-binary,Cape Town,132.79
TXN100901,2025-02-02 07:07:00,CUST6766,PROD-9957-NX,Electric Scooters,1,183.82,0.09,UPI,60,Male,Cape Town,167.28
TXN100902,2025-01-24 12:22:00,CUST6224,PROD-9915-NX,Smart Home,5,1156.66,0.23,UPI,19,Other,Cape Town,4453.14
TXN100903,2025-01-31 23:28:00,CUST9495,PROD-9070-NX,Electric Scooters,4,670.7,0.23,Wallet,27,Male,Reykjavik,2065.76
TXN100904,2025-01-26 10:55:00,CUST9987,PROD-9956-NX,Electric Scooters,4,1159.84,0.16,Wallet,60,Female,Berlin,3897.06
TXN100905,2025-02-24 06:19:00,CUST9323,PROD-9483-NX,Pet Tech,2,533.19,0.29,Cryptocurrency,42,Female,Austin,757.13
TXN100906,2025-03-05 19:45:00,CUST8467,PROD-9032-NX,Wearable Health,5,391.38,0.04,Cryptocurrency,37,Non-binary,Osaka,1878.62
TXN100907,2025-01-26 03:31:00,CUST5910,PROD-9293-NX,Wearable Health,3,619.72,0.01,Virtual Card,36,Female,Austin,1840.57
TXN100908,2025-02-20 14:08:00,CUST7360,PROD-9418-NX,Wearable Health,1,541.43,0.23,Virtual Card,40,Other,Cape Town,416.9
TXN100909,2025-01-01 22:10:00,CUST6946,PROD-9184-NX,3D Printing,2,149.16,0.24,UPI,41,Other,Austin,226.72
TXN100910,2025-02-17 00:35:00,CUST7467,PROD-9787-NX,Pet Tech,4,777.97,0.04,Cryptocurrency,28,Other,Austin,2987.4
TXN100911,2025-01-18 09:22:00,CUST5998,PROD-9138-NX,3D Printing,3,278.84,0.08,Wallet,63,Non-binary,Cape Town,769.6
TXN100912,2025-01-08 19:01:00,CUST5391,PROD-9784-NX,Electric Scooters,3,753.02,0.01,UPI,51,Female,Berlin,2236.47
TXN100913,2025-01-22 23:15:00,CUST6953,PROD-9656-NX,3D Printing,1,788.99,0.09,Cryptocurrency,45,Male,Berlin,717.98
TXN100914,2025-03-07 13:01:00,CUST8439,PROD-9746-NX,3D Printing,4,203.63,0.23,Wallet,22,Male,Berlin,627.18
TXN100915,2025-02-06 23:51:00,CUST8744,PROD-9661-NX,Smart Home,5,97.09,0.16,Buy Now Pay Later,22,Non-binary,Cape Town,407.78
TXN100916,2025-02-14 11:18:00,CUST5514,PROD-9986-NX,Electric Scooters,3,942.39,0.1,Buy Now Pay Later,38,Male,Austin,2544.45
TXN100917,2025-02-20 12:48:00,CUST5908,PROD-9430-NX,Electric Scooters,1,565.27,0.11,Buy Now Pay Later,29,Non-binary,Osaka,503.09
TXN100918,2025-03-11 00:14:00,CUST9094,PROD-9383-NX,Wearable Health,5,93.34,0.0,Wallet,21,Male,Cape Town,466.7
TXN100919,2025-01-22 20:59:00,CUST9888,PROD-9912-NX,Electric Scooters,4,1193.97,0.09,Virtual Card,59,Male,Cape Town,4346.05
TXN100920,2025-03-04 20:39:00,CUST9391,PROD-9391-NX,Pet Tech,3,92.89,0.19,Wallet,37,Non-binary,Austin,225.72
TXN100921,2025-02-13 08:02:00,CUST5134,PROD-9459-NX,Wearable Health,5,841.67,0.29,Buy Now Pay Later,55,Male,Austin,2987.93
TXN100922,2025-02-28 18:59:00,CUST9221,PROD-9890-NX,Electric Scooters,5,1180.82,0.25,UPI,42,Male,Reykjavik,4428.08
TXN100923,2025-03-06 19:02:00,CUST9710,PROD-9939-NX,Pet Tech,5,306.04,0.01,UPI,31,Other,Cape Town,1514.9
TXN100924,2025-02-14 16:12:00,CUST6981,PROD-9928-NX,Smart Home,3,192.14,0.27,Cryptocurrency,28,Male,Reykjavik,420.79
TXN100925,2025-02-10 19:03:00,CUST6176,PROD-9386-NX,3D Printing,3,167.63,0.23,Wallet,49,Non-binary,Reykjavik,387.23
TXN100926,2025-01-02 13:40:00,CUST7386,PROD-9384-NX,3D Printing,2,381.35,0.23,Cryptocurrency,28,Male,Berlin,587.28
TXN100927,2025-01-09 11:16:00,CUST8516,PROD-9082-NX,3D Printing,4,143.73,0.14,UPI,35,Non-binary,Osaka,494.43
TXN100928,2025-01-27 18:46:00,CUST5012,PROD-9699-NX,3D Printing,1,838.29,0.12,Wallet,44,Non-binary,Cape Town,737.7
TXN100929,2025-01-21 04:05:00,CUST7890,PROD-9987-NX,Pet Tech,5,98.19,0.09,Buy Now Pay Later,35,Female,Osaka,446.76
TXN100930,2025-02-06 19:25:00,CUST6970,PROD-9677-NX,Smart Home,2,623.57,0.02,Wallet,40,Other,Austin,1222.2
